,State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness
13927,NE,Box Butte County,16.9,50430.0,2011,4.225,68.3,9.4,10400217.0,5.0,64.92
13928,NE,Boyd County,13.8,36181.0,2011,3.808333333333333,68.3,9.4,10400217.0,5.0,66.80766682442025
13929,NE,Brown County,13.7,38011.0,2011,4.583333333333333,68.3,9.4,10400217.0,5.0,64.86563354603464
13930,NE,Buffalo County,12.0,50346.0,2011,3.5083333333333333,68.3,9.4,10400217.0,5.0,71.0146695325094
13931,NE,Burt County,10.8,46434.0,2011,5.725,68.3,9.4,10400217.0,5.0,70.17080181543116
13932,NE,Butler County,9.3,53928.0,2011,3.775,68.3,9.4,10400217.0,5.0,70.985086042065
13933,NE,Cass County,7.7,60091.0,2011,5.258333333333333,68.3,9.4,10400217.0,5.0,69.86228295819936
13934,NE,Cedar County,9.8,48085.0,2011,3.308333333333333,68.3,9.4,10400217.0,5.0,70.77336300063573
13935,NE,Chase County,10.2,45885.0,2011,2.441666666666667,68.3,9.4,10400217.0,5.0,70.27007251153593
13936,NE,Cherry County,15.6,39638.0,2011,3.066666666666667,68.3,9.4,10400217.0,5.0,67.01857142857142
13937,NE,Cheyenne County,11.5,49065.0,2011,3.025,68.3,9.4,10400217.0,5.0,70.69500860585198
13938,NE,Clay County,11.3,47339.0,2011,4.158333333333333,68.3,9.4,10400217.0,5.0,69.8198652291105
13939,NE,Colfax County,12.0,45936.0,2011,3.883333333333333,68.3,9.4,10400217.0,5.0,71.23389296956978
13940,NE,Cuming County,9.0,47273.0,2011,3.4166666666666665,68.3,9.4,10400217.0,5.0,70.77651006711409
13941,NE,Custer County,13.9,40928.0,2011,3.4,68.3,9.4,10400217.0,5.0,66.93410404624277
13942,NE,Dakota County,12.9,47067.0,2011,5.8916666666666675,68.3,9.4,10400217.0,5.0,70.32223946784922
13943,NE,Dawes County,20.2,38824.0,2011,3.883333333333333,68.3,9.4,10400217.0,5.0,66.67141868512111
13944,NE,Dawson County,13.0,43224.0,2011,4.983333333333333,68.3,9.4,10400217.0,5.0,64.69759036144578
13945,NE,Deuel County,13.1,40417.0,2011,3.4833333333333334,68.3,9.4,10400217.0,5.0,66.92417085427135
13946,NE,Dixon County,9.8,46524.0,2011,4.55,68.3,9.4,10400217.0,5.0,69.85365853658536
13947,NE,Dodge County,11.6,46246.0,2011,4.933333333333334,68.3,9.4,10400217.0,5.0,70.03064516129032
13948,NE,Douglas County,14.6,51741.0,2011,4.916666666666667,68.3,9.4,10400217.0,5.0,64.62194705380017
13949,NE,Dundy County,14.7,40556.0,2011,2.9,68.3,9.4,10400217.0,5.0,67.08892045454544
13950,NE,Fillmore County,10.0,48192.0,2011,3.466666666666667,68.3,9.4,10400217.0,5.0,70.87425742574257
13951,NE,Franklin County,13.2,41551.0,2011,4.191666666666666,68.3,9.4,10400217.0,5.0,65.11859127934835
13952,NE,Frontier County,12.0,50811.0,2011,3.575,68.3,9.4,10400217.0,5.0,71.05441412520064
13953,NE,Furnas County,14.3,39868.0,2011,3.6416666666666666,68.3,9.4,10400217.0,5.0,66.84874593590338
13954,NE,Gage County,10.3,45221.0,2011,5.783333333333332,68.3,9.4,10400217.0,5.0,70.1518652849741
13955,NE,Garden County,15.9,36486.0,2011,3.575,68.3,9.4,10400217.0,5.0,66.84062901155328
13956,NE,Garfield County,14.3,36318.0,2011,3.425,68.3,9.4,10400217.0,5.0,66.91840620592383
13957,NE,Gosper County,9.1,48409.0,2011,3.525,68.3,9.4,10400217.0,5.0,70.84079207920792
13958,NE,Grant County,12.1,40482.0,2011,3.275,68.3,9.4,10400217.0,5.0,70.87739837398374
13959,NE,Greeley County,15.8,37241.0,2011,3.875,68.3,9.4,10400217.0,5.0,66.74409148665819
13960,NE,Hall County,14.4,45043.0,2011,4.483333333333333,68.3,9.4,10400217.0,5.0,64.8811120917917
13961,NE,Hamilton County,8.2,58591.0,2011,3.7916666666666665,68.3,9.4,10400217.0,5.0,70.89277275886032
13962,NE,Harlan County,12.8,44467.0,2011,3.2666666666666666,68.3,9.4,10400217.0,5.0,70.90248962655602
13963,NE,Hayes County,15.3,43321.0,2011,3.1,68.3,9.4,10400217.0,5.0,67.01114130434782
13964,NE,Hitchcock County,16.3,39411.0,2011,4.891666666666667,68.3,9.4,10400217.0,5.0,64.53747542272906
13965,NE,Holt County,13.6,42844.0,2011,3.433333333333333,68.3,9.4,10400217.0,5.0,66.92935420743639
13966,NE,Hooker County,10.4,38397.0,2011,4.691666666666666,68.3,9.4,10400217.0,5.0,69.91656543346217
13967,NE,Howard County,10.8,45336.0,2011,4.066666666666666,68.3,9.4,10400217.0,5.0,71.2542600896861
13968,NE,Jefferson County,11.2,42418.0,2011,4.341666666666667,68.3,9.4,10400217.0,5.0,69.86439678284182
13969,NE,Johnson County,12.7,43526.0,2011,4.833333333333333,68.3,9.4,10400217.0,5.0,70.0504752851711
13970,NE,Kearney County,9.1,53129.0,2011,3.2333333333333334,68.3,9.4,10400217.0,5.0,70.68567567567567
13971,NE,Keith County,13.3,40154.0,2011,4.091666666666667,68.3,9.4,10400217.0,5.0,65.17096310493531
13972,NE,Keya Paha County,21.7,35436.0,2011,2.941666666666667,68.3,9.4,10400217.0,5.0,67.0047514372675
13973,NE,Kimball County,15.5,40240.0,2011,3.6166666666666663,68.3,9.4,10400217.0,5.0,66.83378378378379
13974,NE,Knox County,15.2,39178.0,2011,3.8916666666666666,68.3,9.4,10400217.0,5.0,66.75080750763858
13975,NE,Lancaster County,14.5,49046.0,2011,4.008333333333333,68.3,9.4,10400217.0,5.0,66.72987393066187
13976,NE,Lincoln County,12.8,49139.0,2011,4.383333333333333,68.3,9.4,10400217.0,5.0,69.93258971871968
13977,NE,Logan County,12.2,46820.0,2011,3.458333333333333,68.3,9.4,10400217.0,5.0,70.99451836083023
13978,NE,Loup County,18.3,37885.0,2011,4.675,68.3,9.4,10400217.0,5.0,64.57627856365615
13979,NE,McPherson County,14.4,38097.0,2011,2.433333333333333,68.3,9.4,10400217.0,5.0,67.25920792079208
13980,NE,Madison County,15.7,46363.0,2011,4.083333333333333,68.3,9.4,10400217.0,5.0,66.67973883740522
13981,NE,Merrick County,10.9,50714.0,2011,4.258333333333333,68.3,9.4,10400217.0,5.0,69.8310335349093
13982,NE,Morrill County,16.4,42378.0,2011,3.375,68.3,9.4,10400217.0,5.0,66.90050568900126
13983,NE,Nance County,14.2,42629.0,2011,3.7,68.3,9.4,10400217.0,5.0,66.83240223463687
13984,NE,Nemaha County,12.7,44705.0,2011,5.025,68.3,9.4,10400217.0,5.0,70.10021156558533
13985,NE,Nuckolls County,13.0,36861.0,2011,3.608333333333333,68.3,9.4,10400217.0,5.0,66.88780732563974
13986,NE,Otoe County,9.9,48509.0,2011,5.075,68.3,9.4,10400217.0,5.0,69.97754590984975
13987,NE,Pawnee County,14.3,37006.0,2011,3.758333333333333,68.3,9.4,10400217.0,5.0,66.81192893401015
13988,NE,Perkins County,11.3,50293.0,2011,2.9,68.3,9.4,10400217.0,5.0,70.60774647887324
13989,NE,Phelps County,9.8,51371.0,2011,3.6666666666666665,68.3,9.4,10400217.0,5.0,70.96831683168317
13990,NE,Pierce County,9.9,51019.0,2011,3.525,68.3,9.4,10400217.0,5.0,70.89944134078212
13991,NE,Platte County,10.4,51209.0,2011,4.183333333333334,68.3,9.4,10400217.0,5.0,69.79165714285713
13992,NE,Polk County,8.7,51981.0,2011,3.433333333333333,68.3,9.4,10400217.0,5.0,70.76181318681319
13993,NE,Red Willow County,11.4,44250.0,2011,3.5,68.3,9.4,10400217.0,5.0,70.97785234899328
13994,NE,Richardson County,14.4,37197.0,2011,6.041666666666668,68.3,9.4,10400217.0,5.0,64.04398695474929
13995,NE,Rock County,17.3,37225.0,2011,2.6333333333333333,68.3,9.4,10400217.0,5.0,67.15727424749164
13996,NE,Saline County,11.1,47635.0,2011,4.716666666666667,68.3,9.4,10400217.0,5.0,69.95505795574289
13997,NE,Sarpy County,6.6,65801.0,2011,4.258333333333333,68.3,9.4,10400217.0,5.0,69.59416730621642
13998,NE,Saunders County,8.2,56466.0,2011,4.591666666666667,68.3,9.4,10400217.0,5.0,69.77172638436481
13999,NE,Scotts Bluff County,16.9,41905.0,2011,5.033333333333333,68.3,9.4,10400217.0,5.0,64.42173252279635
14000,NE,Seward County,8.0,58898.0,2011,3.858333333333333,68.3,9.4,10400217.0,5.0,70.90295151089248
14001,NE,Sheridan County,16.6,37695.0,2011,3.6,68.3,9.4,10400217.0,5.0,66.82079207920792
14002,NE,Sherman County,13.8,40734.0,2011,4.316666666666666,68.3,9.4,10400217.0,5.0,65.01186752529898
14003,NE,Sioux County,17.2,38646.0,2011,3.45,68.3,9.4,10400217.0,5.0,66.86319612590799
14004,NE,Stanton County,9.4,48448.0,2011,3.7416666666666663,68.3,9.4,10400217.0,5.0,70.97634749524413
14005,NE,Thayer County,11.3,44818.0,2011,3.283333333333333,68.3,9.4,10400217.0,5.0,70.84411428571428
14006,NE,Thomas County,15.2,41783.0,2011,5.133333333333333,68.3,9.4,10400217.0,5.0,64.46262295081966
14007,NE,Thurston County,23.2,38786.0,2011,10.158333333333333,68.3,9.4,10400217.0,5.0,61.235098675993
14008,NE,Valley County,12.6,40802.0,2011,4.008333333333333,68.3,9.4,10400217.0,5.0,71.34094330155544
14009,NE,Washington County,7.3,68406.0,2011,4.35,68.3,9.4,10400217.0,5.0,69.66287553648068
14010,NE,Wayne County,14.4,46980.0,2011,3.475,68.3,9.4,10400217.0,5.0,66.90027972027971
14011,NE,Webster County,14.4,39018.0,2011,4.591666666666667,68.3,9.4,10400217.0,5.0,64.81847301448003
14012,NE,Wheeler County,15.4,38340.0,2011,3.25,68.3,9.4,10400217.0,5.0,66.95817694369973
14013,NE,York County,11.1,47936.0,2011,4.358333333333333,68.3,9.4,10400217.0,5.0,69.86477088948787
14014,NE,Adams County,12.5,46902.0,2012,3.716666666666667,68.5,6.77,11741076.0,5.0,69.93242548818088
14015,NE,Antelope County,13.7,45135.0,2012,3.175,68.5,6.77,11741076.0,5.0,67.21118518518519
14016,NE,Arthur County,12.8,37847.0,2012,6.333333333333332,68.5,6.77,11741076.0,5.0,64.2630662020906
14017,NE,Banner County,12.8,46509.0,2012,4.408333333333333,68.5,6.77,11741076.0,5.0,65.22096852300243
14018,NE,Blaine County,19.1,36945.0,2012,5.216666666666667,68.5,6.77,11741076.0,5.0,64.40246744345443
14019,NE,Boone County,9.3,50722.0,2012,2.9916666666666667,68.5,6.77,11741076.0,5.0,70.76352542372881
14020,NE,Box Butte County,13.7,53635.0,2012,3.908333333333333,68.5,6.77,11741076.0,5.0,65.45915759583531
14021,NE,Boyd County,14.3,37835.0,2012,3.8,68.5,6.77,11741076.0,5.0,65.49779005524861
14022,NE,Brown County,13.4,38907.0,2012,3.941666666666667,68.5,6.77,11741076.0,5.0,65.45425276309467
14023,NE,Buffalo County,12.1,51959.0,2012,3.225,68.5,6.77,11741076.0,5.0,71.04632952691681
14024,NE,Burt County,9.7,46553.0,2012,4.616666666666667,68.5,6.77,11741076.0,5.0,70.0639697322468
14025,NE,Butler County,10.3,49880.0,2012,3.2416666666666667,68.5,6.77,11741076.0,5.0,70.96566153846153
14026,NE,Cass County,7.9,59962.0,2012,4.508333333333333,68.5,6.77,11741076.0,5.0,69.93515782404299
14027,NE,Cedar County,9.8,52102.0,2012,2.816666666666667,68.5,6.77,11741076.0,5.0,70.68784676354029
14028,NE,Chase County,11.3,47787.0,2012,2.333333333333333,68.5,6.77,11741076.0,5.0,70.43398533007336
14029,NE,Cherry County,14.5,42043.0,2012,2.7916666666666665,68.5,6.77,11741076.0,5.0,67.32951807228916
14030,NE,Cheyenne County,10.4,50466.0,2012,2.708333333333333,68.5,6.77,11741076.0,5.0,70.64876033057851
14031,NE,Clay County,11.1,48370.0,2012,3.608333333333333,68.5,6.77,11741076.0,5.0,71.22311614730879
14032,NE,Colfax County,11.8,47756.0,2012,3.458333333333333,68.5,6.77,11741076.0,5.0,71.17449481157837
14033,NE,Cuming County,11.1,48122.0,2012,3.0,68.5,6.77,11741076.0,5.0,70.86170212765957
14034,NE,Custer County,10.8,43425.0,2012,2.783333333333333,68.5,6.77,11741076.0,5.0,70.71300613496932
14035,NE,Dakota County,14.4,46582.0,2012,5.616666666666667,68.5,6.77,11741076.0,5.0,64.459367194005
14036,NE,Dawes County,18.9,38196.0,2012,3.558333333333333,68.5,6.77,11741076.0,5.0,67.00272727272727
14037,NE,Dawson County,13.1,46818.0,2012,4.25,68.5,6.77,11741076.0,5.0,65.29106628242074
14038,NE,Deuel County,12.4,42152.0,2012,3.15,68.5,6.77,11741076.0,5.0,71.01189710610933
14039,NE,Dixon County,11.4,46124.0,2012,4.016666666666667,68.5,6.77,11741076.0,5.0,69.98508108108108
14040,NE,Dodge County,12.4,47367.0,2012,4.4,68.5,6.77,11741076.0,5.0,70.12380952380953
14041,NE,Douglas County,15.1,51189.0,2012,4.341666666666667,68.5,6.77,11741076.0,5.0,65.12790398628375
14042,NE,Dundy County,14.0,40294.0,2012,2.85,68.5,6.77,11741076.0,5.0,67.3160237388724
14043,NE,Fillmore County,9.8,48438.0,2012,3.1666666666666665,68.5,6.77,11741076.0,5.0,70.89331619537275
14044,NE,Franklin County,13.7,43406.0,2012,3.5416666666666665,68.5,6.77,11741076.0,5.0,67.09291928467859
14045,NE,Frontier County,12.7,47799.0,2012,3.1416666666666666,68.5,6.77,11741076.0,5.0,67.24068911099421
14046,NE,Furnas County,13.4,42517.0,2012,3.433333333333333,68.5,6.77,11741076.0,5.0,67.13346534653465
14047,NE,Gage County,11.8,45588.0,2012,4.816666666666666,68.5,6.77,11741076.0,5.0,70.21023069207622
14048,NE,Garden County,15.5,38142.0,2012,3.1166666666666667,68.5,6.77,11741076.0,5.0,67.202551477171
14049,NE,Garfield County,14.5,37292.0,2012,2.958333333333333,68.5,6.77,11741076.0,5.0,67.27147971360382
14050,NE,Gosper County,9.0,50931.0,2012,2.9,68.5,6.77,11741076.0,5.0,70.69327731092437
14051,NE,Grant County,11.4,44298.0,2012,3.35,68.5,6.77,11741076.0,5.0,71.08915254237289
14052,NE,Greeley County,13.2,40744.0,2012,3.575,68.5,6.77,11741076.0,5.0,67.09344262295082
14053,NE,Hall County,15.9,46641.0,2012,3.8666666666666663,68.5,6.77,11741076.0,5.0,65.38971332209107
14054,NE,Hamilton County,8.7,58433.0,2012,3.2333333333333334,68.5,6.77,11741076.0,5.0,70.8572625698324
14055,NE,Harlan County,12.1,43882.0,2012,3.175,68.5,6.77,11741076.0,5.0,71.01505728314238
14056,NE,Hayes County,15.3,43003.0,2012,2.85,68.5,6.77,11741076.0,5.0,67.29876033057852
14057,NE,Hitchcock County,15.1,42059.0,2012,4.008333333333333,68.5,6.77,11741076.0,5.0,65.33249018752726
14058,NE,Holt County,13.3,43861.0,2012,3.1,68.5,6.77,11741076.0,5.0,67.24298780487806
14059,NE,Hooker County,8.8,39140.0,2012,4.566666666666666,68.5,6.77,11741076.0,5.0,70.00324189526185
14060,NE,Howard County,10.0,50518.0,2012,3.5,68.5,6.77,11741076.0,5.0,71.0925925925926
14061,NE,Jefferson County,12.5,42186.0,2012,3.675,68.5,6.77,11741076.0,5.0,69.92001545595055
14062,NE,Johnson County,15.3,42970.0,2012,4.233333333333333,68.5,6.77,11741076.0,5.0,65.18412969283277
14063,NE,Kearney County,8.9,55422.0,2012,2.775,68.5,6.77,11741076.0,5.0,70.6154175588865
14064,NE,Keith County,13.1,41303.0,2012,3.6166666666666663,68.5,6.77,11741076.0,5.0,67.08290129611167
14065,NE,Keya Paha County,18.7,39179.0,2012,2.966666666666667,68.5,6.77,11741076.0,5.0,67.21976923076923
14066,NE,Kimball County,12.6,42545.0,2012,3.191666666666667,68.5,6.77,11741076.0,5.0,67.2267018469657
14067,NE,Knox County,11.9,45180.0,2012,3.2666666666666666,68.5,6.77,11741076.0,5.0,71.06307692307692
14068,NE,Lancaster County,13.5,50478.0,2012,3.5166666666666666,68.5,6.77,11741076.0,5.0,67.10504407443683
14069,NE,Lincoln County,11.9,48141.0,2012,3.841666666666667,68.5,6.77,11741076.0,5.0,69.95206458443622
14070,NE,Logan County,11.2,49227.0,2012,2.958333333333333,68.5,6.77,11741076.0,5.0,70.84020011771631
14071,NE,Loup County,16.7,39143.0,2012,3.691666666666667,68.5,6.77,11741076.0,5.0,65.47666530445443
14072,NE,McPherson County,13.6,41244.0,2012,3.4,68.5,6.77,11741076.0,5.0,67.14
14073,NE,Madison County,12.5,45822.0,2012,3.608333333333333,68.5,6.77,11741076.0,5.0,71.30005173305743
14074,NE,Merrick County,11.0,47236.0,2012,3.55,68.5,6.77,11741076.0,5.0,71.18384879725086
14075,NE,Morrill County,15.7,43513.0,2012,3.1,68.5,6.77,11741076.0,5.0,67.20558510638298
14076,NE,Nance County,12.6,44501.0,2012,3.25,68.5,6.77,11741076.0,5.0,67.20820189274448
14077,NE,Nemaha County,13.7,45033.0,2012,4.725,68.5,6.77,11741076.0,5.0,64.98670284938942
14078,NE,Nuckolls County,13.3,41892.0,2012,3.375,68.5,6.77,11741076.0,5.0,67.154047976012
14079,NE,Otoe County,10.1,50907.0,2012,4.375,68.5,6.77,11741076.0,5.0,70.02633851468049
14080,NE,Pawnee County,13.9,39684.0,2012,3.225,68.5,6.77,11741076.0,5.0,67.19116788321168
14081,NE,Perkins County,10.3,52339.0,2012,2.583333333333333,68.5,6.77,11741076.0,5.0,70.5653298835705
14082,NE,Phelps County,10.4,50879.0,2012,2.941666666666667,68.5,6.77,11741076.0,5.0,70.79306683322923
14083,NE,Pierce County,9.1,50194.0,2012,3.2666666666666666,68.5,6.77,11741076.0,5.0,70.90377358490566
14084,NE,Platte County,8.9,55607.0,2012,3.55,68.5,6.77,11741076.0,5.0,71.03775100401606
14085,NE,Polk County,8.5,54850.0,2012,3.0,68.5,6.77,11741076.0,5.0,70.71739130434783
14086,NE,Red Willow County,11.7,44591.0,2012,3.158333333333333,68.5,6.77,11741076.0,5.0,70.9869882220976
14087,NE,Richardson County,15.9,39760.0,2012,4.966666666666667,68.5,6.77,11741076.0,5.0,64.71549520766773
14088,NE,Rock County,16.3,40764.0,2012,2.4833333333333334,68.5,6.77,11741076.0,5.0,67.42249334516416
14089,NE,Saline County,10.8,48762.0,2012,4.233333333333333,68.5,6.77,11741076.0,5.0,70.02062084257206
14090,NE,Sarpy County,7.7,68118.0,2012,3.758333333333333,68.5,6.77,11741076.0,5.0,69.7628
14091,NE,Saunders County,8.4,59831.0,2012,4.125,68.5,6.77,11741076.0,5.0,69.88323353293413
14092,NE,Scotts Bluff County,16.0,43554.0,2012,4.566666666666666,68.5,6.77,11741076.0,5.0,64.94732576985413
14093,NE,Seward County,7.9,60642.0,2012,3.4166666666666665,68.5,6.77,11741076.0,5.0,70.88512518409425
14094,NE,Sheridan County,16.2,44613.0,2012,3.45,68.5,6.77,11741076.0,5.0,67.07786259541984
14095,NE,Sherman County,12.9,42043.0,2012,3.6666666666666665,68.5,6.77,11741076.0,5.0,65.64486921529175
14096,NE,Sioux County,13.2,45099.0,2012,3.466666666666667,68.5,6.77,11741076.0,5.0,67.1272
14097,NE,Stanton County,8.9,54152.0,2012,3.3916666666666666,68.5,6.77,11741076.0,5.0,70.95579661016949
14098,NE,Thayer County,11.4,45023.0,2012,2.975,68.5,6.77,11741076.0,5.0,70.85930434782608
14099,NE,Thomas County,16.7,39612.0,2012,3.725,68.5,6.77,11741076.0,5.0,65.45434516523868
14100,NE,Thurston County,24.2,40266.0,2012,8.475,68.5,6.77,11741076.0,5.0,62.22318286151492
14101,NE,Valley County,14.0,41737.0,2012,3.4,68.5,6.77,11741076.0,5.0,67.13218390804597
14102,NE,Washington County,7.4,63817.0,2012,3.683333333333333,68.5,6.77,11741076.0,5.0,69.72962406015037
14103,NE,Wayne County,12.2,47240.0,2012,3.125,68.5,6.77,11741076.0,5.0,70.98776508972267
14104,NE,Webster County,12.2,40250.0,2012,3.575,68.5,6.77,11741076.0,5.0,71.26481774960381
14105,NE,Wheeler County,13.2,39980.0,2012,3.2583333333333333,68.5,6.77,11741076.0,5.0,67.1933670886076
14106,NE,York County,10.1,50110.0,2012,3.6,68.5,6.77,11741076.0,5.0,71.15401459854014
14107,NE,Adams County,11.4,52267.0,2013,3.558333333333333,65.8,6.79,11036283.0,5.0,67.15593314763231
14108,NE,Antelope County,12.8,48814.0,2013,3.1416666666666666,65.8,6.79,11036283.0,5.0,64.53873497124934
14109,NE,Arthur County,9.2,39874.0,2013,7.441666666666666,65.8,6.79,11036283.0,5.0,67.85698547821733
14110,NE,Banner County,12.3,46769.0,2013,4.391666666666667,65.8,6.79,11036283.0,5.0,67.41809785322016
14111,NE,Blaine County,18.0,38323.0,2013,5.183333333333334,65.8,6.79,11036283.0,5.0,61.775557153127245
14112,NE,Boone County,9.9,50156.0,2013,3.183333333333333,65.8,6.79,11036283.0,5.0,68.20878980891719
14113,NE,Box Butte County,12.9,54120.0,2013,3.7666666666666666,65.8,6.79,11036283.0,5.0,62.8846
14114,NE,Boyd County,13.9,39838.0,2013,3.408333333333333,65.8,6.79,11036283.0,5.0,64.43141550312951
14115,NE,Brown County,13.8,39861.0,2013,3.85,65.8,6.79,11036283.0,5.0,62.78980169971671
14116,NE,Buffalo County,12.7,52333.0,2013,3.1666666666666665,65.8,6.79,11036283.0,5.0,64.5326680672269
14117,NE,Burt County,11.7,47749.0,2013,4.45,65.8,6.79,11036283.0,5.0,67.41191950464396
14118,NE,Butler County,9.8,46211.0,2013,3.2916666666666665,65.8,6.79,11036283.0,5.0,68.26403564608529
14119,NE,Cass County,8.2,63738.0,2013,4.241666666666667,65.8,6.79,11036283.0,5.0,67.19778968519759
14120,NE,Cedar County,9.4,56300.0,2013,2.875,65.8,6.79,11036283.0,5.0,68.00162932790224
14121,NE,Chase County,9.8,52924.0,2013,2.316666666666667,65.8,6.79,11036283.0,5.0,67.67372764786795
14122,NE,Cherry County,13.5,43229.0,2013,2.708333333333333,65.8,6.79,11036283.0,5.0,64.67210796915167
14123,NE,Cheyenne County,9.9,53430.0,2013,2.7583333333333333,65.8,6.79,11036283.0,5.0,67.95727452271231
14124,NE,Clay County,11.4,50587.0,2013,3.333333333333333,65.8,6.79,11036283.0,5.0,68.37918552036199
14125,NE,Colfax County,10.1,51103.0,2013,3.4166666666666665,65.8,6.79,11036283.0,5.0,68.35302096177558
14126,NE,Cuming County,9.8,50252.0,2013,2.966666666666667,65.8,6.79,11036283.0,5.0,68.07728459530026
14127,NE,Custer County,13.1,44608.0,2013,2.708333333333333,65.8,6.79,11036283.0,5.0,64.67783342119135
14128,NE,Dakota County,14.4,45631.0,2013,4.583333333333333,65.8,6.79,11036283.0,5.0,62.32326602282704
14129,NE,Dawes County,17.5,39507.0,2013,3.5083333333333333,65.8,6.79,11036283.0,5.0,64.33877429591432
14130,NE,Dawson County,14.8,44976.0,2013,3.733333333333333,65.8,6.79,11036283.0,5.0,62.81870503597122
14131,NE,Deuel County,12.8,48523.0,2013,3.283333333333333,65.8,6.79,11036283.0,5.0,64.49347150259067
14132,NE,Dixon County,10.2,47637.0,2013,3.65,65.8,6.79,11036283.0,5.0,67.14404332129963
14133,NE,Dodge County,11.3,48671.0,2013,4.108333333333333,65.8,6.79,11036283.0,5.0,67.30646295294754
14134,NE,Douglas County,15.2,51959.0,2013,4.05,65.8,6.79,11036283.0,5.0,62.60207792207792
14135,NE,Dundy County,13.6,47098.0,2013,2.7333333333333334,65.8,6.79,11036283.0,5.0,64.66204081632652
14136,NE,Fillmore County,9.0,52606.0,2013,2.941666666666667,65.8,6.79,11036283.0,5.0,68.01702721563154
14137,NE,Franklin County,13.0,44871.0,2013,3.4166666666666665,65.8,6.79,11036283.0,5.0,64.4472081218274
14138,NE,Frontier County,13.4,48258.0,2013,3.316666666666667,65.8,6.79,11036283.0,5.0,64.47068793619142
14139,NE,Furnas County,14.2,41446.0,2013,3.4,65.8,6.79,11036283.0,5.0,64.42840909090908
14140,NE,Gage County,11.3,45212.0,2013,4.5,65.8,6.79,11036283.0,5.0,67.40917721518987
14141,NE,Garden County,15.9,38837.0,2013,2.775,65.8,6.79,11036283.0,5.0,64.61867469879518
14142,NE,Garfield County,12.9,40758.0,2013,3.0083333333333333,65.8,6.79,11036283.0,5.0,64.5802776322682
14143,NE,Gosper County,9.9,58357.0,2013,3.3666666666666667,65.8,6.79,11036283.0,5.0,68.31231155778895
14144,NE,Grant County,11.1,44778.0,2013,3.2583333333333333,65.8,6.79,11036283.0,5.0,68.31892048752177
