State,County,Poverty_Percent,Median_Income,Year,Unemployment,Happiness Score,Tax,Lottery Sales $,Win Tax %,County Happiness,PopulationTotal,PopulationScore,Lottery Tickets Sold,Lottery Winnings
IN,Hendricks County,5.7,70886.0,2012,6.225,65.1,7.0,38019458.0,3.4,68.0754716981132,150735,2.31,451504.3863096438,70948.836
IN,Henry County,15.6,41565.0,2012,9.925,65.1,7.0,38019458.0,3.4,59.03418217433889,49112,0.75,147107.72826774954,19656.168
IN,Howard County,17.2,42148.0,2012,8.933333333333334,65.1,7.0,38019458.0,3.4,59.2204081632653,82839,1.27,248131.96575118307,999645.78
IN,Huntington County,11.6,43552.0,2012,8.675,65.1,7.0,38019458.0,3.4,67.58162762022194,36979,0.57,110765.12224330327,14578.872
IN,Jackson County,12.7,46573.0,2012,7.358333333333332,65.1,7.0,38019458.0,3.4,69.75895305359367,42986,0.66,128758.20181050418,17245.032
IN,Jasper County,10.2,54092.0,2012,8.0,65.1,7.0,38019458.0,3.4,69.58351648351648,33492,0.51,100320.32975939622,13224.54
IN,Jay County,14.2,42410.0,2012,7.808333333333334,65.1,7.0,38019458.0,3.4,62.58099204846647,21348,0.33,63944.774862760976,8324.988
IN,Jefferson County,15.7,43104.0,2012,8.383333333333333,65.1,7.0,38019458.0,3.4,59.63487889273357,32436,0.5,97157.23802925403,12870.984
IN,Jennings County,15.7,46023.0,2012,10.15,65.1,7.0,38019458.0,3.4,58.93539651837524,28145,0.43,84304.18252353418,11257.764
IN,Johnson County,9.6,61671.0,2012,6.85,65.1,7.0,38019458.0,3.4,69.09756838905774,143475,2.19,429758.1306649162,58493.232
IN,Knox County,15.9,41356.0,2012,7.05,65.1,7.0,38019458.0,3.4,62.657843137254886,37974,0.58,113745.49750039747,14905.38
IN,Kosciusko County,11.4,50153.0,2012,7.583333333333332,65.1,7.0,38019458.0,3.4,69.65399473222124,77603,1.19,232448.30258922803,40705.308
IN,Lake County,19.6,48015.0,2012,8.983333333333333,65.1,7.0,38019458.0,3.4,58.94,493390,7.55,1477876.7317564941,211161.804
IN,Lawrence County,17.0,39447.0,2012,10.816666666666665,65.1,7.0,38019458.0,3.4,58.48945476333133,46116,0.71,138133.6536242779,18473.784
IN,Madison County,15.9,42707.0,2012,9.833333333333334,65.1,7.0,38019458.0,3.4,59.024222797927465,130197,1.99,389985.8465807987,62687.604
IN,Marion County,21.6,41586.0,2012,9.108333333333333,65.1,7.0,38019458.0,3.4,58.69327001356852,919786,14.07,2755082.850474024,395173.212
IN,Marshall County,12.6,46129.0,2012,8.091666666666667,65.1,7.0,38019458.0,3.4,70.02734595247685,46942,0.72,140607.8143904687,18746.196
IN,Martin County,12.8,44597.0,2012,7.016666666666668,65.1,7.0,38019458.0,3.4,69.63221194280908,10317,0.16,30903.046761247188,4287.108
IN,Miami County,17.2,43608.0,2012,9.566666666666666,65.1,7.0,38019458.0,3.4,58.952552926525534,36529,0.56,109417.21383557221,14422.38
IN,Monroe County,24.3,39309.0,2012,7.183333333333334,65.1,7.0,38019458.0,3.4,62.327818951826366,141484,2.16,423794.3847987106,67011.42
IN,Montgomery County,16.5,45404.0,2012,8.033333333333333,65.1,7.0,38019458.0,3.4,62.39857336956521,38177,0.58,114353.55395988503,14969.136
IN,Morgan County,12.6,52886.0,2012,8.258333333333333,65.1,7.0,38019458.0,3.4,70.0886536156612,69177,1.06,207209.46649246843,37714.572
IN,Newton County,11.8,50129.0,2012,9.45,65.1,7.0,38019458.0,3.4,67.72376470588235,14043,0.21,42063.728377260275,5515.86
IN,Noble County,14.0,44192.0,2012,8.475,65.1,7.0,38019458.0,3.4,67.73959955506118,47190,0.72,141350.66169072935,18829.272
IN,Ohio County,11.1,49301.0,2012,8.75,65.1,7.0,38019458.0,3.4,67.54647355163728,6055,0.09,18136.85646402556,2677.752
IN,Orange County,17.4,38651.0,2012,10.591666666666667,65.1,7.0,38019458.0,3.4,58.51607621315868,19747,0.3,59149.21628325562,7797.552
IN,Owen County,16.3,41106.0,2012,10.708333333333334,65.1,7.0,38019458.0,3.4,58.63733415612465,21368,0.33,64004.681903104574,8340.444
IN,Parke County,18.2,41311.0,2012,10.1,65.1,7.0,38019458.0,3.4,58.60459363957597,17118,0.26,51274.43583008911,6736.884
IN,Perry County,14.6,42942.0,2012,8.283333333333333,65.1,7.0,38019458.0,3.4,62.457538237436275,19371,0.3,58022.9639247959,7476.84
IN,Pike County,10.8,44977.0,2012,7.258333333333333,65.1,7.0,38019458.0,3.4,69.44093216428242,12618,0.19,37795.35175277862,5050.248
IN,Porter County,10.5,63879.0,2012,7.491666666666667,65.1,7.0,38019458.0,3.4,69.47216303844372,165702,2.53,496335.8199507785,76972.812
IN,Posey County,9.5,61587.0,2012,6.658333333333332,65.1,7.0,38019458.0,3.4,69.01464672511604,25616,0.39,76728.93727208568,19594.344
IN,Pulaski County,13.9,41818.0,2012,7.258333333333333,65.1,7.0,38019458.0,3.4,69.86837337534462,13009,0.2,38966.53439149604,5171.964
IN,Putnam County,13.1,47161.0,2012,9.75,65.1,7.0,38019458.0,3.4,67.89485776805252,37640,0.58,112745.04992665931,14797.188
IN,Randolph County,16.6,40656.0,2012,9.425,65.1,7.0,38019458.0,3.4,59.08828049951968,25857,0.4,77450.81710822608,10023.216
IN,Ripley County,11.4,48227.0,2012,8.85,65.1,7.0,38019458.0,3.4,67.5911111111111,28447,0.44,85208.77883272257,11362.092
IN,Rush County,14.2,44979.0,2012,8.383333333333333,65.1,7.0,38019458.0,3.4,59.82870848708487,17108,0.26,51244.48230991731,6731.088
IN,St. Joseph County,16.6,45248.0,2012,9.316666666666666,65.1,7.0,38019458.0,3.4,59.13254019292604,266492,4.08,798237.3497623617,118130.208
IN,Scott County,18.5,40299.0,2012,10.15,65.1,7.0,38019458.0,3.4,58.54589877835951,23723,0.36,71058.73590356373,18780.972
IN,Shelby County,12.7,49965.0,2012,8.208333333333334,65.1,7.0,38019458.0,3.4,70.08585093662813,44257,0.68,132565.2942243401,17861.34
IN,Spencer County,10.0,55824.0,2012,7.116666666666667,65.1,7.0,38019458.0,3.4,69.25774099318403,20783,0.32,62252.40097305421,8143.38
IN,Starke County,16.5,41700.0,2012,10.45,65.1,7.0,38019458.0,3.4,58.70204081632652,23160,0.35,69372.35271789134,8929.704
IN,Steuben County,13.2,46412.0,2012,7.183333333333334,65.1,7.0,38019458.0,3.4,69.75183973834832,34158,0.52,102315.23420283817,13636.056
IN,Sullivan County,18.2,41223.0,2012,9.183333333333334,65.1,7.0,38019458.0,3.4,58.99640900791235,21203,0.32,63510.448820269856,17942.484
IN,Switzerland County,20.2,42497.0,2012,7.633333333333333,65.1,7.0,38019458.0,3.4,62.330059880239524,10462,0.16,31337.372803738304,4327.68
IN,Tippecanoe County,20.4,43529.0,2012,6.85,65.1,7.0,38019458.0,3.4,62.535963302752286,179124,2.74,536539.4347253699,82297.404
IN,Tipton County,10.0,53917.0,2012,7.666666666666668,65.1,7.0,38019458.0,3.4,69.43962264150943,15659,0.24,46904.21723702333,6251.952
IN,Union County,13.5,44796.0,2012,7.908333333333332,65.1,7.0,38019458.0,3.4,70.08695990657843,7352,0.11,22021.828030308163,3108.588
IN,Vanderburgh County,15.3,41784.0,2012,7.558333333333334,65.1,7.0,38019458.0,3.4,62.57045205978854,181040,2.77,542278.529190287,83128.164
IN,Vermillion County,14.6,42709.0,2012,11.225,65.1,7.0,38019458.0,3.4,58.754017424975785,15923,0.24,47694.99016955888,6335.028
IN,Vigo County,20.3,40091.0,2012,9.783333333333333,65.1,7.0,38019458.0,3.4,58.49828254847646,108523,1.66,325064.586960437,53755.968
IN,Wabash County,12.5,45849.0,2012,8.375,65.1,7.0,38019458.0,3.4,67.60748502994011,32386,0.5,97007.47042839503,12855.528
IN,Warren County,9.0,53781.0,2012,7.3,65.1,7.0,38019458.0,3.4,69.13067484662578,8392,0.13,25136.994128175476,3454.416
IN,Warrick County,9.7,60551.0,2012,6.683333333333334,65.1,7.0,38019458.0,3.4,69.05696846388605,60347,0.92,180760.50818076805,33920.124
IN,Washington County,16.8,41598.0,2012,9.308333333333334,65.1,7.0,38019458.0,3.4,59.11034152569422,27913,0.43,83609.26085554839,11180.484
IN,Wayne County,22.2,35220.0,2012,9.741666666666667,65.1,7.0,38019458.0,3.4,58.329376467518905,68224,1.04,204354.89602009577,37403.52
IN,Wells County,11.2,49264.0,2012,7.075,65.1,7.0,38019458.0,3.4,69.43597811217509,27707,0.42,82992.21834000929,11112.864
IN,White County,12.1,48274.0,2012,7.691666666666666,65.1,7.0,38019458.0,3.4,69.80244210526315,24466,0.37,73284.28245232855,9555.672
IN,Whitley County,9.6,52081.0,2012,7.841666666666668,65.1,7.0,38019458.0,3.4,69.41610129001432,33335,0.51,99850.05949269894,13176.24
IN,Adams County,15.4,50172.0,2014,4.583333333333333,60.0,7.0,46630728.0,3.4,58.23394495412844,34758,0.53,126603.59289903558,17001.6
IN,Allen County,15.2,48651.0,2014,5.708333333333332,60.0,7.0,46630728.0,3.4,57.925069748903944,365147,5.54,1330022.5023391491,190927.968
IN,Bartholomew County,11.8,54101.0,2014,4.375,60.0,7.0,46630728.0,3.4,63.19165378670788,80497,1.22,293204.7130903293,39706.464
IN,Benton County,12.8,46196.0,2014,5.408333333333332,60.0,7.0,46630728.0,3.4,63.80192219679634,8720,0.13,31761.9923493754,4375.98
IN,Blackford County,15.0,39563.0,2014,7.3916666666666675,60.0,7.0,46630728.0,3.4,55.048381094157044,12347,0.19,44973.08710295161,6037.5
IN,Boone County,7.2,68352.0,2014,4.383333333333333,60.0,7.0,46630728.0,3.4,62.72460431654675,61631,0.93,224486.62276196736,30160.452
IN,Brown County,12.9,52582.0,2014,5.958333333333332,60.0,7.0,46630728.0,3.4,62.037892178524075,14944,0.23,54432.47863177362,7086.576
IN,Carroll County,10.9,55318.0,2014,5.233333333333333,60.0,7.0,46630728.0,3.4,63.53574380165289,19953,0.3,72677.412081088,9294.852
IN,Cass County,13.8,44430.0,2014,5.741666666666667,60.0,7.0,46630728.0,3.4,64.05466950959489,38487,0.58,140186.2155447719,18707.556
IN,Clark County,10.6,52050.0,2014,5.391666666666668,60.0,7.0,46630728.0,3.4,63.573840541948925,114035,1.73,415364.54100470454,56230.86
IN,Clay County,14.5,44385.0,2014,6.7333333333333325,60.0,7.0,46630728.0,3.4,55.401883830455255,26430,0.4,96269.43323325594,12776.316
IN,Clinton County,12.6,49945.0,2014,5.1,60.0,7.0,46630728.0,3.4,63.630508474576274,32462,0.49,118240.57289511745,25736.172
IN,Crawford County,18.0,40657.0,2014,7.658333333333332,60.0,7.0,46630728.0,3.4,54.62747645339397,10668,0.16,38857.44660357073,5162.304
IN,Daviess County,13.8,47670.0,2014,4.458333333333333,60.0,7.0,46630728.0,3.4,63.36969420356003,32680,0.5,119034.62270385184,16163.112000000001
IN,Dearborn County,11.7,59280.0,2014,6.55,60.0,7.0,46630728.0,3.4,62.09958904109589,49418,0.75,180001.62132126532,33835.116
IN,Decatur County,13.1,50258.0,2014,4.9,60.0,7.0,46630728.0,3.4,63.566111111111105,26416,0.4,96218.43920884181,12774.384
IN,Delaware County,22.2,39449.0,2014,6.966666666666668,60.0,7.0,46630728.0,3.4,54.69737142857144,116487,1.77,424295.78013780876,57401.652
IN,Dubois County,8.0,53211.0,2014,4.058333333333334,60.0,7.0,46630728.0,3.4,62.692467173462326,42297,0.64,154063.87504604718,20430.9
IN,Elkhart County,13.9,50192.0,2014,5.058333333333334,60.0,7.0,46630728.0,3.4,58.14564835164835,201423,3.05,733669.2413977341,109243.008
IN,Fayette County,16.4,40122.0,2014,7.775,60.0,7.0,46630728.0,3.4,54.72554291623578,23442,0.36,85385.85145115346,11379.48
IN,Floyd County,11.6,53186.0,2014,5.075,60.0,7.0,46630728.0,3.4,63.53043478260869,76094,1.15,277167.09241208393,37739.688
IN,Fountain County,14.6,45168.0,2014,6.958333333333332,60.0,7.0,46630728.0,3.4,55.28759180517974,16693,0.25,60803.08925322518,7986.888
IN,Franklin County,11.1,54086.0,2014,6.508333333333333,60.0,7.0,46630728.0,3.4,62.05137245622338,22982,0.35,83710.3335061176,11190.144
IN,Fulton County,13.0,44762.0,2014,6.25,60.0,7.0,46630728.0,3.4,62.11038961038962,20517,0.31,74731.74277891457,9712.164
IN,Gibson County,11.8,46466.0,2014,4.475,60.0,7.0,46630728.0,3.4,63.24454685099846,33723,0.51,122833.6775227049,16584.288
IN,Grant County,20.0,40234.0,2014,6.833333333333332,60.0,7.0,46630728.0,3.4,54.90683229813664,68326,1.04,248872.69372286968,33728.856
IN,Greene County,15.5,41077.0,2014,7.925,60.0,7.0,46630728.0,3.4,54.75613660618997,32646,0.5,118910.7800731318,16151.52
IN,Hamilton County,4.9,89861.0,2014,4.05,60.0,7.0,46630728.0,3.4,62.21731843575419,302772,4.59,1102825.911422602,1125782.196
IN,Hancock County,6.9,68334.0,2014,5.166666666666667,60.0,7.0,46630728.0,3.4,62.95441988950275,71754,1.09,261358.94484370213,44774.1
IN,Harrison County,10.0,56787.0,2014,5.575,60.0,7.0,46630728.0,3.4,63.579454253611566,39173,0.59,142684.9227410645,18976.104
IN,Hendricks County,6.4,70358.0,2014,4.6,60.0,7.0,46630728.0,3.4,62.67636363636364,155845,2.36,567654.5524872029,86800.896
IN,Henry County,15.5,41955.0,2014,6.775,60.0,7.0,46630728.0,3.4,55.28563411896746,48886,0.74,178063.8483935282,23960.664
IN,Howard County,16.8,47433.0,2014,6.25,60.0,7.0,46630728.0,3.4,55.444685466377436,82605,1.25,300882.9561949719,50214.612
IN,Huntington County,10.7,49832.0,2014,5.783333333333332,60.0,7.0,46630728.0,3.4,63.75419615773509,36609,0.56,133345.73141264726,17946.348
IN,Jackson County,14.9,48368.0,2014,5.0,60.0,7.0,46630728.0,3.4,58.12814070351759,43703,0.66,159185.13206935243,31139.976
IN,Jasper County,10.3,55190.0,2014,6.658333333333332,60.0,7.0,46630728.0,3.4,62.02203931203931,33512,0.51,122065.12472617757,16501.212
IN,Jay County,19.9,38663.0,2014,5.791666666666668,60.0,7.0,46630728.0,3.4,57.75697372688939,21139,0.32,76997.33443502829,9971.052
IN,Jefferson County,16.2,45964.0,2014,6.058333333333334,60.0,7.0,46630728.0,3.4,55.5906402096593,32402,0.49,118022.02707619974,16056.852
IN,Jennings County,17.5,43783.0,2014,6.691666666666666,60.0,7.0,46630728.0,3.4,55.159317946951425,27916,0.42,101682.08468178482,13373.304
IN,Johnson County,10.2,58833.0,2014,4.958333333333333,60.0,7.0,46630728.0,3.4,63.33644859813084,147085,2.23,535746.8629252157,82210.464
IN,Knox County,17.4,44077.0,2014,5.208333333333333,60.0,7.0,46630728.0,3.4,57.995761150018424,37961,0.58,138270.29719892656,18495.036
IN,Kosciusko County,12.0,54068.0,2014,4.875,60.0,7.0,46630728.0,3.4,63.46666666666667,78371,1.19,285460.9062400114,38657.388
IN,Lake County,17.6,50774.0,2014,7.866666666666667,60.0,7.0,46630728.0,3.4,54.56335078534031,491027,7.45,1788531.630428527,253474.536
IN,Lawrence County,12.5,45232.0,2014,8.058333333333334,60.0,7.0,46630728.0,3.4,62.449837859748676,45651,0.69,166280.58632354776,22459.5
IN,Madison County,16.7,44730.0,2014,7.116666666666667,60.0,7.0,46630728.0,3.4,55.009867039888036,129736,1.97,472554.33938515675,73955.028
IN,Marion County,21.3,42700.0,2014,6.508333333333333,60.0,7.0,46630728.0,3.4,55.014893617021286,935935,14.19,3409078.017145948,1459674.3
IN,Marshall County,10.9,52508.0,2014,5.458333333333332,60.0,7.0,46630728.0,3.4,63.63703515028018,46920,0.71,170902.83039365755,22977.276
IN,Martin County,13.5,48381.0,2014,5.325,60.0,7.0,46630728.0,3.4,63.81872509960159,10238,0.16,37291.20156799373,4994.22
IN,Miami County,17.1,41065.0,2014,6.558333333333334,60.0,7.0,46630728.0,3.4,55.259704121169435,36070,0.55,131382.46147270306,17729.964
IN,Monroe County,24.0,43841.0,2014,5.725,60.0,7.0,46630728.0,3.4,57.68881412952061,143403,2.17,522335.43450429826,80531.556
IN,Montgomery County,12.3,46945.0,2014,5.375,60.0,7.0,46630728.0,3.4,63.74045261669024,38150,0.58,138958.71652851737,18570.384
IN,Morgan County,11.5,54849.0,2014,5.791666666666668,60.0,7.0,46630728.0,3.4,63.85180722891565,69495,1.05,253130.69476144994,34204.128
IN,Newton County,11.5,51285.0,2014,6.958333333333332,60.0,7.0,46630728.0,3.4,62.167607223476296,14087,0.21,51310.915851565514,6738.816
IN,Noble County,11.1,50997.0,2014,5.158333333333333,60.0,7.0,46630728.0,3.4,63.521732444900046,47367,0.72,172530.99674459457,32811.156
IN,Ohio County,11.1,51403.0,2014,6.85,60.0,7.0,46630728.0,3.4,62.117966573816155,5957,0.09,21697.957388214363,3066.084
IN,Orange County,18.0,39572.0,2014,7.708333333333332,60.0,7.0,46630728.0,3.4,54.60291734197731,19771,0.3,72014.48976370424,9223.368
IN,Owen County,15.4,46001.0,2014,8.075,60.0,7.0,46630728.0,3.4,54.702662406815755,21019,0.32,76560.24279719284,19578.888
IN,Parke County,17.5,42056.0,2014,6.958333333333332,60.0,7.0,46630728.0,3.4,55.021294718909715,17236,0.26,62780.92891443055,17863.272
IN,Perry County,15.5,44623.0,2014,5.833333333333332,60.0,7.0,46630728.0,3.4,57.880859375,19334,0.29,70422.74771592018,9051.42
IN,Pike County,11.3,47217.0,2014,5.058333333333334,60.0,7.0,46630728.0,3.4,63.49419256240449,12490,0.19,45493.95463803885,6097.392
IN,Porter County,10.0,63030.0,2014,6.183333333333334,60.0,7.0,46630728.0,3.4,61.91040164778579,167166,2.54,608890.5060866615,92239.476
IN,Posey County,10.7,59975.0,2014,4.766666666666667,60.0,7.0,46630728.0,3.4,63.29762931034482,25603,0.39,93257.1433625067,12440.148
IN,Pulaski County,14.2,43770.0,2014,5.375,60.0,7.0,46630728.0,3.4,58.05044699872286,12916,0.2,47045.62995235466,6263.544
IN,Putnam County,13.5,49467.0,2014,6.616666666666667,60.0,7.0,46630728.0,3.4,62.220173985086994,37451,0.57,136412.65773812594,18286.38
IN,Randolph County,16.1,41577.0,2014,6.433333333333334,60.0,7.0,46630728.0,3.4,55.40340236686391,25331,0.38,92266.40231674636,12335.82
IN,Ripley County,10.7,52491.0,2014,6.575,60.0,7.0,46630728.0,3.4,62.0362518089725,28340,0.43,103226.47513547006,13740.384
IN,Rush County,14.4,47418.0,2014,5.616666666666667,60.0,7.0,46630728.0,3.4,57.9796835970025,16845,0.26,61356.73866115007,8039.052
IN,St. Joseph County,17.2,46388.0,2014,6.533333333333332,60.0,7.0,46630728.0,3.4,55.26516853932585,267848,4.06,975617.6750912273,142697.52
IN,Scott County,17.6,41649.0,2014,6.783333333333332,60.0,7.0,46630728.0,3.4,55.103759398496244,23636,0.36,86092.48293232075,11456.76
IN,Shelby County,11.8,54831.0,2014,5.675,60.0,7.0,46630728.0,3.4,63.83204577968528,44358,0.67,161570.92392587088,21939.792
IN,Spencer County,9.3,54468.0,2014,5.15,60.0,7.0,46630728.0,3.4,63.314532871972325,20762,0.31,75624.13820616194,19476.492
IN,Starke County,15.5,43740.0,2014,7.216666666666668,60.0,7.0,46630728.0,3.4,55.075935436537044,22956,0.35,83615.63031791992,11180.484
IN,Steuben County,12.8,50078.0,2014,4.833333333333333,60.0,7.0,46630728.0,3.4,63.508506616257094,34491,0.52,125631.06400485171,16899.204
IN,Sullivan County,16.9,43933.0,2014,7.133333333333333,60.0,7.0,46630728.0,3.4,54.983911234396665,20995,0.32,76472.82446962575,9909.228
IN,Switzerland County,17.4,47606.0,2014,5.883333333333333,60.0,7.0,46630728.0,3.4,57.80164638511095,10564,0.16,38478.63385078002,5125.5960000000005
IN,Tippecanoe County,22.1,46276.0,2014,5.033333333333333,60.0,7.0,46630728.0,3.4,57.95018427518428,184433,2.8,671784.3503408663,101134.404
IN,Tipton County,9.5,55008.0,2014,5.191666666666666,60.0,7.0,46630728.0,3.4,63.35706182643222,15405,0.23,56111.63900712477,7266.252
IN,Union County,13.8,47410.0,2014,5.633333333333333,60.0,7.0,46630728.0,3.4,64.00034305317325,7241,0.11,26374.837913053587,3591.588
IN,Vanderburgh County,17.7,42622.0,2014,5.383333333333333,60.0,7.0,46630728.0,3.4,57.936064981949464,181934,2.76,662681.9169829432,99932.7
IN,Vermillion County,13.9,44388.0,2014,8.566666666666666,60.0,7.0,46630728.0,3.4,54.69985163204747,15659,0.24,57036.816307209796,7372.512
IN,Vigo County,20.2,41260.0,2014,7.6,60.0,7.0,46630728.0,3.4,54.477697841726616,107920,1.64,393091.07962667354,63226.632
IN,Wabash County,15.2,45151.0,2014,5.55,60.0,7.0,46630728.0,3.4,57.96722891566265,32100,0.49,116922.01312098054,15931.272
IN,Warren County,9.9,55925.0,2014,6.066666666666666,60.0,7.0,46630728.0,3.4,61.88079331941545,8339,0.13,30374.226399247873,4225.284
IN,Warrick County,8.2,65793.0,2014,4.908333333333333,60.0,7.0,46630728.0,3.4,63.07043865225683,60956,0.92,222027.98229914298,29884.176
IN,Washington County,16.2,43573.0,2014,6.65,60.0,7.0,46630728.0,3.4,55.285339168490154,27886,0.42,101572.81177232596,13363.644
IN,Wayne County,17.8,40929.0,2014,6.5,60.0,7.0,46630728.0,3.4,55.238683127572024,67378,1.02,245419.6697839697,33155.052
IN,Wells County,10.7,51182.0,2014,4.8,60.0,7.0,46630728.0,3.4,63.31354838709678,27814,0.42,101310.5567896247,13338.528
IN,White County,11.2,50731.0,2014,5.075,60.0,7.0,46630728.0,3.4,63.49247311827957,24433,0.37,88995.49989361114,11974.536
IN,Whitley County,9.4,59266.0,2014,5.15,60.0,7.0,46630728.0,3.4,63.32714776632302,33444,0.51,121817.43946473749,16476.096
IN,Adams County,15.2,51517.0,2016,3.533333333333333,60.5,7.0,35644523.0,3.4,59.06654804270463,35178,0.53,97317.70650947477,12898.032
IN,Allen County,15.0,51329.0,2016,4.208333333333333,60.5,7.0,35644523.0,3.4,58.85683297180044,369412,5.57,1021954.8751230341,148887.648
IN,Bartholomew County,11.7,59765.0,2016,3.341666666666667,60.5,7.0,35644523.0,3.4,63.09927977839335,82231,1.24,227486.84757463812,30496.62
IN,Benton County,11.5,47218.0,2016,4.175,60.5,7.0,35644523.0,3.4,63.56299840510368,8658,0.13,23951.80803226541,3323.04
IN,Blackford County,12.8,42588.0,2016,5.275,60.5,7.0,35644523.0,3.4,62.36777316735823,12115,0.18,33515.37933828776,4573.044
IN,Boone County,7.0,80634.0,2016,3.333333333333333,60.5,7.0,35644523.0,3.4,62.75806451612904,64192,0.97,177583.09785252728,33566.568
IN,Brown County,10.9,56323.0,2016,3.966666666666667,60.5,7.0,35644523.0,3.4,63.408295964125564,14996,0.23,41485.48316607208,5454.036
IN,Carroll County,10.3,55708.0,2016,4.191666666666666,60.5,7.0,35644523.0,3.4,63.47924094307073,19973,0.3,55254.03809522257,7173.516
IN,Cass County,12.5,46287.0,2016,4.575,60.5,7.0,35644523.0,3.4,62.17459736456808,37905,0.57,104861.77910175794,13920.06
IN,Clark County,10.5,51837.0,2016,4.108333333333333,60.5,7.0,35644523.0,3.4,63.452937820878496,115588,1.74,319766.87304614164,52977.372
