,State,County,Poverty_Percent,Median_Income,Year,Unemployment
18950,GA,Quitman County,26.1,31151.0,2017,5.966666666666668
18951,GA,Rabun County,17.8,43042.0,2017,4.991666666666667
18952,GA,Randolph County,33.6,30847.0,2017,6.55
18953,GA,Richmond County,23.7,38297.0,2017,6.025
18954,GA,Rockdale County,14.1,59341.0,2017,5.35
18955,GA,Schley County,18.0,43568.0,2017,5.525
18956,GA,Screven County,20.5,38870.0,2017,6.325
18957,GA,Seminole County,29.2,35527.0,2017,6.466666666666668
18958,GA,Spalding County,19.9,45121.0,2017,5.875
18959,GA,Stephens County,18.7,40483.0,2017,5.266666666666667
18960,GA,Stewart County,36.2,31800.0,2017,6.0
18961,GA,Sumter County,25.5,36611.0,2017,6.866666666666667
18962,GA,Talbot County,22.2,36269.0,2017,6.191666666666666
18963,GA,Taliaferro County,26.5,30586.0,2017,6.675
18964,GA,Tattnall County,27.3,38672.0,2017,4.983333333333333
18965,GA,Taylor County,23.7,35608.0,2017,8.775
18966,GA,Telfair County,34.6,31354.0,2017,7.883333333333333
18967,GA,Terrell County,33.0,33939.0,2017,6.041666666666668
18968,GA,Thomas County,17.9,43257.0,2017,5.8583333333333325
18969,GA,Tift County,21.7,41544.0,2017,4.725
18970,GA,Toombs County,22.3,35226.0,2017,6.6
18971,GA,Towns County,13.8,44055.0,2017,6.658333333333332
18972,GA,Treutlen County,27.4,34473.0,2017,6.7666666666666675
18973,GA,Troup County,21.6,43112.0,2017,4.441666666666666
18974,GA,Turner County,27.6,33310.0,2017,5.691666666666666
18975,GA,Twiggs County,22.2,39639.0,2017,7.633333333333333
18976,GA,Union County,15.4,46097.0,2017,4.566666666666666
18977,GA,Upson County,20.5,39780.0,2017,5.533333333333332
18978,GA,Walker County,15.6,44176.0,2017,4.558333333333334
18979,GA,Walton County,12.3,58028.0,2017,4.383333333333333
18980,GA,Ware County,22.0,38412.0,2017,4.575
18981,GA,Warren County,27.9,34680.0,2017,5.9
18982,GA,Washington County,26.7,37464.0,2017,5.95
18983,GA,Wayne County,20.2,45814.0,2017,5.758333333333333
18984,GA,Webster County,20.0,39266.0,2017,7.575
18985,GA,Wheeler County,37.4,31001.0,2017,9.05
18986,GA,White County,13.3,50194.0,2017,3.9
18987,GA,Whitfield County,16.5,42568.0,2017,5.508333333333333
18988,GA,Wilcox County,30.7,35015.0,2017,5.85
18989,GA,Wilkes County,22.8,34897.0,2017,5.7
18990,GA,Wilkinson County,23.5,40906.0,2017,5.683333333333334
18991,GA,Worth County,21.6,42913.0,2017,4.891666666666667
18992,HI,Hawaii County,15.0,56540.0,2017,2.566666666666667
18993,HI,Honolulu County,8.3,80947.0,2017,2.1333333333333333
18994,HI,Kauai County,10.1,74881.0,2017,2.15
18995,HI,Maui County,10.0,76376.0,2017,2.333333333333333
18996,ID,Ada County,10.8,61469.0,2017,2.783333333333333
18997,ID,Adams County,14.5,43442.0,2017,5.675
18998,ID,Bannock County,14.2,51093.0,2017,3.0166666666666666
18999,ID,Bear Lake County,11.7,51343.0,2017,3.175
19000,ID,Benewah County,14.3,43570.0,2017,5.508333333333333
19001,ID,Bingham County,12.5,52697.0,2017,2.975
19002,ID,Blaine County,8.5,68101.0,2017,2.55
19003,ID,Boise County,12.1,56067.0,2017,4.708333333333333
19004,ID,Bonner County,13.7,47537.0,2017,4.458333333333333
19005,ID,Bonneville County,10.5,55744.0,2017,2.675
19006,ID,Boundary County,15.5,43835.0,2017,4.741666666666667
19007,ID,Butte County,16.9,45226.0,2017,2.95
19008,ID,Camas County,9.2,51045.0,2017,2.716666666666667
19009,ID,Canyon County,15.5,47915.0,2017,3.575
19010,ID,Caribou County,9.1,58739.0,2017,3.1166666666666667
19011,ID,Cassia County,12.7,51323.0,2017,2.475
19012,ID,Clark County,14.5,42226.0,2017,2.841666666666667
19013,ID,Clearwater County,15.7,46214.0,2017,6.883333333333333
19014,ID,Custer County,14.7,44100.0,2017,4.333333333333333
19015,ID,Elmore County,12.9,45708.0,2017,3.625
19016,ID,Franklin County,8.2,55056.0,2017,2.283333333333333
19017,ID,Fremont County,13.2,48581.0,2017,2.65
19018,ID,Gem County,13.5,47481.0,2017,3.925
19019,ID,Gooding County,14.9,46218.0,2017,2.441666666666667
19020,ID,Idaho County,15.1,42503.0,2017,4.883333333333333
19021,ID,Jefferson County,9.2,59869.0,2017,2.5166666666666666
19022,ID,Jerome County,13.7,50728.0,2017,2.7916666666666665
19023,ID,Kootenai County,10.6,56921.0,2017,3.8333333333333335
19024,ID,Latah County,16.5,49445.0,2017,2.6166666666666667
19025,ID,Lemhi County,16.1,41153.0,2017,5.208333333333333
19026,ID,Lewis County,14.4,44674.0,2017,5.833333333333332
19027,ID,Lincoln County,12.8,49207.0,2017,3.2
19028,ID,Madison County,19.1,40666.0,2017,1.8583333333333332
19029,ID,Minidoka County,14.1,48485.0,2017,2.658333333333333
19030,ID,Nez Perce County,12.0,54729.0,2017,2.816666666666667
19031,ID,Oneida County,11.1,60264.0,2017,2.8583333333333334
19032,ID,Owyhee County,15.9,44251.0,2017,3.941666666666667
19033,ID,Payette County,13.0,50817.0,2017,3.933333333333333
19034,ID,Power County,14.6,45922.0,2017,3.4166666666666665
19035,ID,Shoshone County,17.4,46793.0,2017,6.208333333333332
19036,ID,Teton County,8.3,63168.0,2017,2.55
19037,ID,Twin Falls County,13.5,50909.0,2017,2.9916666666666667
19038,ID,Valley County,8.5,56532.0,2017,4.4
19039,ID,Washington County,15.7,41757.0,2017,4.65
19040,IL,Adams County,13.5,49088.0,2017,3.875
19041,IL,Alexander County,30.3,33985.0,2017,8.366666666666667
19042,IL,Bond County,13.3,54831.0,2017,4.425
19043,IL,Boone County,8.8,69413.0,2017,6.683333333333334
19044,IL,Brown County,14.9,53875.0,2017,2.8916666666666666
19045,IL,Bureau County,10.7,55632.0,2017,4.908333333333333
19046,IL,Calhoun County,10.5,55138.0,2017,5.3916666666666675
19047,IL,Carroll County,11.5,49744.0,2017,4.633333333333333
19048,IL,Cass County,13.3,50568.0,2017,4.533333333333333
19049,IL,Champaign County,19.2,51466.0,2017,4.266666666666667
19050,IL,Christian County,13.6,52817.0,2017,5.316666666666666
19051,IL,Clark County,11.0,55205.0,2017,5.041666666666667
19052,IL,Clay County,13.2,45028.0,2017,5.325
19053,IL,Clinton County,8.2,65586.0,2017,3.525
19054,IL,Coles County,19.5,46012.0,2017,4.666666666666667
19055,IL,Cook County,14.6,61401.0,2017,5.133333333333333
19056,IL,Crawford County,13.8,49712.0,2017,5.225
19057,IL,Cumberland County,10.3,55622.0,2017,4.016666666666667
19058,IL,DeKalb County,14.1,60856.0,2017,4.633333333333333
19059,IL,De Witt County,11.7,56091.0,2017,4.708333333333333
19060,IL,Douglas County,9.8,54538.0,2017,4.091666666666667
19061,IL,DuPage County,6.2,89536.0,2017,3.9916666666666663
19062,IL,Edgar County,13.8,46916.0,2017,4.925
19063,IL,Edwards County,10.9,48649.0,2017,4.691666666666666
19064,IL,Effingham County,9.7,60061.0,2017,3.808333333333333
19065,IL,Fayette County,18.2,45193.0,2017,5.458333333333332
19066,IL,Ford County,11.6,55356.0,2017,4.825
19067,IL,Franklin County,19.5,40682.0,2017,6.466666666666668
19068,IL,Fulton County,15.2,49315.0,2017,6.383333333333333
19069,IL,Gallatin County,18.9,42533.0,2017,5.908333333333332
19070,IL,Greene County,14.8,47188.0,2017,5.075
19071,IL,Grundy County,7.1,76214.0,2017,5.841666666666668
19072,IL,Hamilton County,12.9,49092.0,2017,4.491666666666667
19073,IL,Hancock County,11.7,52625.0,2017,5.158333333333333
19074,IL,Hardin County,21.6,40160.0,2017,7.6
19075,IL,Henderson County,11.2,51014.0,2017,5.108333333333333
19076,IL,Henry County,11.0,58675.0,2017,5.108333333333333
19077,IL,Iroquois County,12.9,50131.0,2017,4.591666666666667
19078,IL,Jackson County,29.2,38157.0,2017,4.475
19079,IL,Jasper County,11.9,55240.0,2017,4.975
19080,IL,Jefferson County,17.4,50622.0,2017,5.441666666666666
19081,IL,Jersey County,10.3,58928.0,2017,4.8
19082,IL,Jo Daviess County,9.3,51866.0,2017,4.483333333333333
19083,IL,Johnson County,15.0,49763.0,2017,7.466666666666668
19084,IL,Kane County,9.2,75739.0,2017,4.825
19085,IL,Kankakee County,15.0,57706.0,2017,5.475
19086,IL,Kendall County,4.8,97039.0,2017,4.383333333333333
19087,IL,Knox County,16.1,44686.0,2017,5.191666666666666
19088,IL,Lake County,7.7,86242.0,2017,4.525
19089,IL,Lawrence County,17.3,45235.0,2017,6.383333333333333
19090,IL,Lee County,11.4,59450.0,2017,4.341666666666667
19091,IL,Livingston County,12.8,55003.0,2017,4.466666666666667
19092,IL,Logan County,12.2,56838.0,2017,4.608333333333333
19093,IL,McDonough County,18.6,44524.0,2017,5.025
19094,IL,McHenry County,6.1,86450.0,2017,4.45
19095,IL,McLean County,15.6,68895.0,2017,4.116666666666667
19096,IL,Macon County,14.3,51828.0,2017,5.525
19097,IL,Macoupin County,13.8,51756.0,2017,4.883333333333333
19098,IL,Madison County,14.4,58077.0,2017,4.758333333333333
19099,IL,Marion County,16.1,45126.0,2017,5.258333333333333
19100,IL,Marshall County,9.7,55337.0,2017,5.3916666666666675
19101,IL,Mason County,13.7,51731.0,2017,6.083333333333332
19102,IL,Massac County,15.3,47646.0,2017,6.4833333333333325
19103,IL,Menard County,8.7,65367.0,2017,4.216666666666667
19104,IL,Mercer County,10.6,52846.0,2017,5.133333333333333
19105,IL,Monroe County,4.9,83767.0,2017,3.408333333333333
19106,IL,Montgomery County,15.5,51206.0,2017,5.708333333333332
19107,IL,Morgan County,13.5,52357.0,2017,4.375
19108,IL,Moultrie County,9.0,60496.0,2017,3.8916666666666666
19109,IL,Ogle County,9.7,60656.0,2017,5.125
19110,IL,Peoria County,15.4,54195.0,2017,5.875
19111,IL,Perry County,15.6,50553.0,2017,6.0166666666666675
19112,IL,Piatt County,6.3,67173.0,2017,4.075
19113,IL,Pike County,15.9,43301.0,2017,4.541666666666667
19114,IL,Pope County,18.4,43119.0,2017,6.491666666666667
19115,IL,Pulaski County,22.9,38846.0,2017,7.95
19116,IL,Putnam County,8.0,64000.0,2017,4.941666666666666
19117,IL,Randolph County,15.8,52749.0,2017,4.408333333333333
19118,IL,Richland County,15.4,48489.0,2017,4.8
19119,IL,Rock Island County,12.9,51805.0,2017,5.116666666666667
19120,IL,St. Clair County,16.0,51937.0,2017,5.066666666666666
19121,IL,Saline County,18.6,41394.0,2017,6.45
19122,IL,Sangamon County,15.4,61519.0,2017,4.425
19123,IL,Schuyler County,11.8,52946.0,2017,4.558333333333334
19124,IL,Scott County,12.2,49745.0,2017,5.266666666666667
19125,IL,Shelby County,10.3,51873.0,2017,4.433333333333334
19126,IL,Stark County,11.1,51446.0,2017,6.333333333333332
19127,IL,Stephenson County,16.7,48237.0,2017,4.675
19128,IL,Tazewell County,9.1,61086.0,2017,5.341666666666667
19129,IL,Union County,19.0,45847.0,2017,6.433333333333334
19130,IL,Vermilion County,19.4,43649.0,2017,6.4833333333333325
19131,IL,Wabash County,13.8,52535.0,2017,5.241666666666667
19132,IL,Warren County,11.7,54023.0,2017,4.183333333333334
19133,IL,Washington County,8.1,56118.0,2017,3.0
19134,IL,Wayne County,14.0,46339.0,2017,6.15
19135,IL,White County,15.3,48202.0,2017,4.933333333333334
19136,IL,Whiteside County,12.9,54284.0,2017,4.808333333333334
19137,IL,Will County,7.0,82477.0,2017,5.091666666666667
19138,IL,Williamson County,15.3,49993.0,2017,5.141666666666667
19139,IL,Winnebago County,14.2,53490.0,2017,6.425
19140,IL,Woodford County,5.8,75733.0,2017,4.375
19141,IN,Adams County,15.4,51488.0,2017,2.575
19142,IN,Allen County,13.1,52661.0,2017,3.275
19143,IN,Bartholomew County,10.6,61943.0,2017,2.691666666666667
19144,IN,Benton County,11.2,52841.0,2017,3.3833333333333333
19145,IN,Blackford County,14.3,42636.0,2017,3.966666666666667
19146,IN,Boone County,5.7,82670.0,2017,2.7916666666666665
19147,IN,Brown County,10.9,56979.0,2017,3.3583333333333334
19148,IN,Carroll County,9.6,55471.0,2017,3.3916666666666666
19149,IN,Cass County,13.8,47727.0,2017,3.783333333333333
19150,IN,Clark County,10.6,52746.0,2017,3.441666666666667
19151,IN,Clay County,11.2,50746.0,2017,3.683333333333333
19152,IN,Clinton County,13.4,51540.0,2017,3.025
19153,IN,Crawford County,16.2,42555.0,2017,4.391666666666667
19154,IN,Daviess County,13.4,46292.0,2017,2.7583333333333333
19155,IN,Dearborn County,9.7,65005.0,2017,3.808333333333333
19156,IN,Decatur County,11.1,55808.0,2017,2.908333333333333
19157,IN,Delaware County,20.6,41874.0,2017,4.216666666666667
19158,IN,Dubois County,8.3,63033.0,2017,2.558333333333333
19159,IN,Elkhart County,10.8,58781.0,2017,2.5
19160,IN,Fayette County,15.5,44970.0,2017,4.958333333333333
19161,IN,Floyd County,10.5,61009.0,2017,3.3
19162,IN,Fountain County,12.9,50817.0,2017,3.941666666666667
19163,IN,Franklin County,9.4,62467.0,2017,3.575
19164,IN,Fulton County,12.2,51088.0,2017,3.45
19165,IN,Gibson County,10.4,53714.0,2017,2.9
19166,IN,Grant County,18.4,44790.0,2017,3.841666666666667
19167,IN,Greene County,11.6,59347.0,2017,4.683333333333334
19168,IN,Hamilton County,3.8,95080.0,2017,2.7
19169,IN,Hancock County,5.5,73294.0,2017,2.9833333333333334
19170,IN,Harrison County,9.4,57136.0,2017,3.441666666666667
19171,IN,Hendricks County,5.1,75647.0,2017,2.85
19172,IN,Henry County,12.8,48915.0,2017,3.625
19173,IN,Howard County,14.5,51035.0,2017,3.7666666666666666
19174,IN,Huntington County,10.2,53635.0,2017,3.525
19175,IN,Jackson County,12.7,48789.0,2017,2.95
19176,IN,Jasper County,10.0,58891.0,2017,4.266666666666667
19177,IN,Jay County,14.3,46740.0,2017,3.458333333333333
19178,IN,Jefferson County,13.7,51163.0,2017,3.658333333333333
19179,IN,Jennings County,12.8,48961.0,2017,3.758333333333333
19180,IN,Johnson County,8.8,70690.0,2017,2.925
19181,IN,Knox County,18.9,44044.0,2017,3.375
19182,IN,Kosciusko County,10.4,62666.0,2017,2.683333333333333
19183,IN,Lake County,15.9,54929.0,2017,5.05
19184,IN,Lawrence County,13.3,49112.0,2017,4.341666666666667
19185,IN,Madison County,17.4,44987.0,2017,3.925
19186,IN,Marion County,17.6,47642.0,2017,3.558333333333333
19187,IN,Marshall County,11.6,53387.0,2017,3.0
19188,IN,Martin County,12.5,50203.0,2017,2.941666666666667
19189,IN,Miami County,14.0,47225.0,2017,3.875
19190,IN,Monroe County,21.6,49180.0,2017,3.6
19191,IN,Montgomery County,12.1,53720.0,2017,3.0166666666666666
19192,IN,Morgan County,9.9,61068.0,2017,3.466666666666667
19193,IN,Newton County,10.9,58384.0,2017,4.75
19194,IN,Noble County,9.8,52764.0,2017,3.0416666666666665
19195,IN,Ohio County,9.3,56915.0,2017,3.591666666666667
19196,IN,Orange County,14.4,43061.0,2017,3.908333333333333
19197,IN,Owen County,14.7,49044.0,2017,4.3
19198,IN,Parke County,14.3,48537.0,2017,3.983333333333333
19199,IN,Perry County,12.1,50670.0,2017,3.758333333333333
19200,IN,Pike County,10.4,49844.0,2017,3.2916666666666665
19201,IN,Porter County,10.4,67525.0,2017,4.008333333333333
19202,IN,Posey County,9.1,65617.0,2017,2.966666666666667
19203,IN,Pulaski County,12.5,50022.0,2017,3.441666666666667
19204,IN,Putnam County,12.0,57402.0,2017,3.575
19205,IN,Randolph County,15.3,46016.0,2017,4.108333333333333
19206,IN,Ripley County,10.9,52562.0,2017,3.4916666666666667
19207,IN,Rush County,12.0,51113.0,2017,3.0166666666666666
19208,IN,St. Joseph County,16.0,52188.0,2017,3.533333333333333
19209,IN,Scott County,16.3,48615.0,2017,3.7416666666666663
19210,IN,Shelby County,8.4,61327.0,2017,3.283333333333333
19211,IN,Spencer County,10.4,56646.0,2017,3.35
19212,IN,Starke County,17.1,46940.0,2017,4.35
19213,IN,Steuben County,11.0,55184.0,2017,2.875
19214,IN,Sullivan County,14.6,46810.0,2017,4.383333333333333
19215,IN,Switzerland County,16.3,47478.0,2017,3.95
19216,IN,Tippecanoe County,18.0,52858.0,2017,3.1666666666666665
19217,IN,Tipton County,8.9,55503.0,2017,3.033333333333333
19218,IN,Union County,10.7,48206.0,2017,3.058333333333333
19219,IN,Vanderburgh County,17.5,47456.0,2017,3.208333333333333
19220,IN,Vermillion County,13.3,46330.0,2017,5.333333333333333
19221,IN,Vigo County,19.4,42497.0,2017,4.158333333333333
19222,IN,Wabash County,13.3,50177.0,2017,3.45
19223,IN,Warren County,10.0,58045.0,2017,3.333333333333333
19224,IN,Warrick County,6.8,75727.0,2017,3.091666666666667
19225,IN,Washington County,13.5,47686.0,2017,3.683333333333333
19226,IN,Wayne County,16.6,44179.0,2017,3.7083333333333335
19227,IN,Wells County,8.6,55221.0,2017,2.9166666666666665
19228,IN,White County,10.5,52377.0,2017,3.2583333333333333
19229,IN,Whitley County,8.5,60126.0,2017,2.8916666666666666
19230,IA,Adair County,10.2,52155.0,2017,2.783333333333333
19231,IA,Adams County,12.3,48191.0,2017,2.333333333333333
19232,IA,Allamakee County,11.0,49445.0,2017,3.983333333333333
19233,IA,Appanoose County,16.9,42274.0,2017,3.758333333333333
19234,IA,Audubon County,10.7,51484.0,2017,3.058333333333333
19235,IA,Benton County,7.8,67946.0,2017,3.25
19236,IA,Black Hawk County,15.3,50426.0,2017,3.733333333333333
19237,IA,Boone County,7.3,60558.0,2017,2.441666666666667
19238,IA,Bremer County,7.1,64213.0,2017,2.7916666666666665
19239,IA,Buchanan County,9.0,62294.0,2017,3.175
19240,IA,Buena Vista County,12.8,53230.0,2017,2.6
19241,IA,Butler County,9.0,58386.0,2017,3.575
19242,IA,Calhoun County,12.4,51754.0,2017,3.0416666666666665
19243,IA,Carroll County,9.1,55084.0,2017,2.275
19244,IA,Cass County,12.1,49281.0,2017,3.566666666666667
19245,IA,Cedar County,6.9,63430.0,2017,2.8833333333333333
19246,IA,Cerro Gordo County,10.8,54454.0,2017,3.025
19247,IA,Cherokee County,9.6,56343.0,2017,2.5166666666666666
19248,IA,Chickasaw County,9.5,56819.0,2017,3.183333333333333
19249,IA,Clarke County,11.0,49889.0,2017,3.1083333333333334
19250,IA,Clay County,9.3,53615.0,2017,3.716666666666667
19251,IA,Clayton County,9.6,54740.0,2017,3.95
19252,IA,Clinton County,13.4,50729.0,2017,4.033333333333333
19253,IA,Crawford County,11.8,53806.0,2017,4.091666666666667
19254,IA,Dallas County,4.4,90133.0,2017,2.125
19255,IA,Davis County,12.1,51477.0,2017,3.316666666666667
19256,IA,Decatur County,17.1,41843.0,2017,2.6333333333333333
19257,IA,Delaware County,9.3,60458.0,2017,2.6416666666666666
19258,IA,Des Moines County,13.5,50773.0,2017,4.2
19259,IA,Dickinson County,7.5,56496.0,2017,3.691666666666667
19260,IA,Dubuque County,9.8,60936.0,2017,2.966666666666667
19261,IA,Emmet County,10.3,49353.0,2017,3.1666666666666665
19262,IA,Fayette County,13.4,46389.0,2017,3.625
19263,IA,Floyd County,11.8,51901.0,2017,3.216666666666667
19264,IA,Franklin County,11.1,53157.0,2017,2.7416666666666667
19265,IA,Fremont County,12.2,52616.0,2017,2.6083333333333334
19266,IA,Greene County,10.4,52459.0,2017,2.7333333333333334
19267,IA,Grundy County,5.9,72184.0,2017,2.908333333333333
19268,IA,Guthrie County,9.5,57635.0,2017,3.191666666666667
19269,IA,Hamilton County,8.7,57106.0,2017,3.208333333333333
19270,IA,Hancock County,8.4,56542.0,2017,2.575
19271,IA,Hardin County,11.4,52662.0,2017,3.183333333333333
19272,IA,Harrison County,10.0,55835.0,2017,2.7333333333333334
19273,IA,Henry County,11.6,53670.0,2017,2.975
19274,IA,Howard County,10.1,53046.0,2017,3.0083333333333333
19275,IA,Humboldt County,9.4,57197.0,2017,3.0166666666666666
19276,IA,Ida County,9.1,55732.0,2017,2.341666666666667
19277,IA,Iowa County,7.2,64091.0,2017,2.591666666666667
19278,IA,Jackson County,11.7,53539.0,2017,3.3833333333333333
19279,IA,Jasper County,9.0,56134.0,2017,3.1083333333333334
19280,IA,Jefferson County,14.0,47907.0,2017,3.05
19281,IA,Johnson County,15.3,61395.0,2017,2.475
19282,IA,Jones County,9.5,58689.0,2017,3.633333333333333
19283,IA,Keokuk County,11.5,50980.0,2017,3.558333333333333
19284,IA,Kossuth County,9.2,55491.0,2017,2.3583333333333334
19285,IA,Lee County,14.1,50481.0,2017,5.408333333333332
19286,IA,Linn County,9.0,63754.0,2017,3.333333333333333
19287,IA,Louisa County,9.9,56067.0,2017,3.2583333333333333
19288,IA,Lucas County,13.6,46169.0,2017,2.783333333333333
19289,IA,Lyon County,7.6,61749.0,2017,1.7333333333333334
19290,IA,Madison County,7.4,66012.0,2017,3.591666666666667
19291,IA,Mahaska County,13.0,55947.0,2017,3.2
19292,IA,Marion County,7.9,61175.0,2017,2.6083333333333334
19293,IA,Marshall County,12.7,50495.0,2017,4.558333333333334
19294,IA,Mills County,9.2,67016.0,2017,2.75
19295,IA,Mitchell County,9.1,54451.0,2017,2.1333333333333333
19296,IA,Monona County,11.6,49236.0,2017,3.6166666666666663
19297,IA,Monroe County,10.9,52047.0,2017,3.775
19298,IA,Montgomery County,12.5,51317.0,2017,3.1416666666666666
19299,IA,Muscatine County,10.7,59042.0,2017,3.25
19300,IA,O'Brien County,7.7,60375.0,2017,2.408333333333333
19301,IA,Osceola County,10.1,56459.0,2017,2.066666666666667
19302,IA,Page County,14.5,47994.0,2017,3.8666666666666663
19303,IA,Palo Alto County,10.4,52311.0,2017,2.658333333333333
19304,IA,Plymouth County,7.2,67056.0,2017,2.3666666666666667
19305,IA,Pocahontas County,12.9,47919.0,2017,2.408333333333333
19306,IA,Polk County,9.5,66112.0,2017,3.0416666666666665
